,listing_url,source,name,neighborhood_overview
1118,https://www.airbnb.com/rooms/37559767,city scrape,Holiday Time at Le Reve Beach House!,Le Reve is in the safe and popular Tres Cocos community - a prime and secure location only 1 mile from downtown San Pedro and Boca Del Rio. Plenty of restaurants and bars within a few blocks from our property. Belize Barrier Reef is your front yard (along with your massive pool and sun bathing deck). A beach path goes on for miles and the famous Marbucks Coffee House is only a 5 minute stroll down the beach. Love yoga? Akbol Yoga is located only a 10 minute jog away and they have an amazing restaurant offering a very healthy menu.
1119,https://www.airbnb.com/rooms/37630207,city scrape,"River Bend Resort Belize-""The Toucan""",Located on the river that feeds to the beautiful reefs of Belize. We also have a 32 foot fishing Boat you may rent for the day with a Captain. We are a 6 acre property surrounded by the Jungle we have Monkeys. We have a pontoon for a evening River rides. Your host can give you more details
1120,https://www.airbnb.com/rooms/37631373,city scrape,One Bedroom Condo with Beachview and Pool Access,"Your stay comes with access to two onsite pools, a private beach, along with complimentary bike rentals to the nearby village. If you want to just be a beach bum, there is a concierge desk and two restaurants walking distance from your room, including The Rhum Shack, which serves up the world's best pina colada. Hopkins Village also has a variety of shops, restaurants, and bars."
1121,https://www.airbnb.com/rooms/37631473,city scrape,Two Bedroom Beachview House in Hopkins,"Your stay comes with access to two onsite pools, a private beach, along with complimentary bike rentals to the nearby village. If you want to just be a beach bum, there is a concierge desk and two restaurants walking distance from your room, including The Rhum Shack, which serves up the world's best pina colada. Hopkins Village also has a variety of shops, restaurants, and bars."
1122,https://www.airbnb.com/rooms/37631856,city scrape,3 Bedroom Beach View Villa in Hopkins,"Your stay comes with access to two onsite pools, a private beach, along with complimentary bike rentals to the nearby village. If you want to just be a beach bum, there is a concierge desk and two restaurants walking distance from your room, including The Rhum Shack, which serves up the world's best pina colada. Hopkins Village also has a variety of shops, restaurants, and bars."
1123,https://www.airbnb.com/rooms/37675554,city scrape,Mangata Villas - Beachfront Villas,"There's an excellent restaurant and bar right next door.  The famous ""Secret Beach"" is about a 15 minute golf cart ride away!  We are located 6.5 miles from the town of San Pedro (approx 20-25 mins by golf cart) and the entire island is safe to explore on your golf cart both day and night."
1124,https://www.airbnb.com/rooms/37677438,city scrape,Mangata Villas - Private Jungle Casitas,"There's an excellent restaurant and bar right next door.  The famous ""Secret Beach"" is about a 15 minute golf cart ride away!  We are located 6.5 miles from the town of San Pedro (approx 20-25 mins by golf cart) and the entire island is safe to explore on your golf cart both day and night."
1125,https://www.airbnb.com/rooms/37707304,previous scrape,Orchid - Luxury Cabana at Mariposa,"40-acres in the heart of the Mayan Jungle featuring nature trails, swimming pool, massage spa, yoga deck, a personalized meal plan, and a juice bar, everything served by our friendly staff. With safe adventures and personalized experiences as our top priority our in-house tour company specializes in custom excursions to match whatever level of activity you are looking for."
1126,https://www.airbnb.com/rooms/37771130,city scrape,4 bedroom Villa in San Pedro Belize with Pool,"Villa Tortuga is located 7 miles north of the hustle and bustle of town. It is located at the secluded and quite part of the island, but about a 30 minute golf cart ride away to town if you need to get crazy. People come to this part of the island to enjoy the tranquility and peacefulness. There is a resort right next door with a restaurant and bar over the water. They also have a nice swimming beach you can use. Other swimming beaches are on the lagoon side at Secret Beach about 25 minute golf cart ride away."
1127,https://www.airbnb.com/rooms/37773173,city scrape,Charming and Cozy Studio with Pool Access,There is a super market right in front of our house. Easy access for our guests to buy things they forgot to bring.
1128,https://www.airbnb.com/rooms/37800693,city scrape,Beautiful whole House lagoon front,The house is located just outside the Dfc district south of San Pedro. The area is very quiet and the location of the house with a superb view of the lagoon is incredible.
1129,https://www.airbnb.com/rooms/37809545,previous scrape,3BR Oceanfront | Balcony | Washer/Dryer,
1130,https://www.airbnb.com/rooms/37829963,city scrape,Your Very Own Beach House in Hopkins,"Your stay comes with access to two onsite pools, a private beach, along with complimentary bike rentals to the nearby village. If you want to just be a beach bum, there is a concierge desk and two restaurants walking distance from your room, including The Rhum Shack, which serves up the world's best pina colada. Hopkins Village also has a variety of shops, restaurants, and bars."
1131,https://www.airbnb.com/rooms/37873604,previous scrape,"Entire Resort Includes Snorkeling, Fishing, Dining",Tropical setting. The nearest neighbors are miles away.<br />World famous Tranquility Bay and Margaritaville are 3 miles away.<br />1 mile to convenience stores.
1132,https://www.airbnb.com/rooms/37907695,city scrape,Stunning Beachfront Condo in Hopkins,"Your stay comes with access to two onsite pools, a private beach, along with complimentary bike rentals to the nearby village. If you want to just be a beach bum, there is a concierge desk and two restaurants walking distance from your room, including The Rhum Shack, which serves up the world's best pina colada. Hopkins Village also has a variety of shops, restaurants, and bars."
1133,https://www.airbnb.com/rooms/37934538,city scrape,"Spacious 2 Story Beachfront Home + Pool, Caretaker",
1134,https://www.airbnb.com/rooms/37945473,city scrape,Sustainable travel Wish You Were Here Penthouse,"as mentioned we are located about 1 mile from the edge of the village on the Southern part of the island.  There is no electrical grid once you're past the airstrip, and the road can be dark at night.  We recommend using headlamps/flashlights or taking a taxi at night as the golf cart path can be bumpy"
1135,https://www.airbnb.com/rooms/37965498,city scrape,Spacious Condo Near Town with Pool & Oceanviews,
1136,https://www.airbnb.com/rooms/38025536,city scrape,"New & Stunning, with the character of our town!","We are located right in the center of town. Banks are within walking distance and if you love to cook there are grocery stores,  The market is literally right across the street.  Do you love Ice cream... several places in the area.  Our local foods, from the taco stand in the park to a wide selection of restaurants."
1137,https://www.airbnb.com/rooms/38041235,city scrape,"Beautiful, Modern & Central!",
1138,https://www.airbnb.com/rooms/38045449,city scrape,Beautiful Private Studio Unit.,Great store conveniently located across the street.  One of Corozal's best restaurants that sits on the water front is within walking distance.
1139,https://www.airbnb.com/rooms/38100669,city scrape,Dream Location for Solo-Travelers | Fun Atmosphere,"Located in Boca Del Rio, there are several beach bars, dive shops, and grocery stores. You'll not be wanting for anything. The location is perfect for a quiet night in or late nights out - once you're ready for bed, it is a quiet neighborhood. All bars close and the hotel's quiet hours are midnight."
1140,https://www.airbnb.com/rooms/38185274,city scrape,"BEACH and OCEAN VIEW! SECRET BEACH CABANAS, Yellow","Secret Beach is a true paradise. It is the perfect place to relax and unwind. Enjoy the calm, blue, warm waters just steps from your room. Grab a complimentary hammock float and walk steps to water access. The sunsets are spectacular, as well as amazing stargazing at night. Secret Beach has become more popular with tourists. In walking distance you can rent kayaks, paddle boards, and tubes. The bars and restaurants open between 10-6 with a few exceptions that will take later dinner reservations including our on site bar and restaurants, The Boozy Octo!. Enjoy local cuisine and calm waters to swim in during the day and amazing sunsets and stargazing at night. It is a perfect balance of relaxation and fun!"
1141,https://www.airbnb.com/rooms/38289111,city scrape,Eco-Friendly Villa at Secret Beach Belize!,"Located on the well-known Secret Beach the area in the day time is lively and active with beachgoers enjoying the beautiful water and the active beach bars. <br /><br />Once the sun begins to set the area quiets down significantly and becomes your own private escape.<br /><br />Please note, the neighboring restaurants and bars in the area do play music during the day, and the music can get loud on special occasions. Please factor that into your stay."
1142,https://www.airbnb.com/rooms/38378778,city scrape,"Casa Nova Cabanas Beachfront Cabana, Secret Beach",The neighborhood of secret beach has become the popular destination for everyone to come to for the day and for others to stay and relax without the hussle and bussle of the town of San Pedro
